DateTime,StageHeight_FW,StageHeight_ISt,Dates
10/19/2020 00:00:00,12,5.68,2020/10/19
10/20/2020 00:00:00,11.86,5.72,2020/10/20
10/21/2020 00:00:00,11.79,5.81,2020/10/21
10/22/2020 00:00:00,11.68,5.76,2020/10/22
10/23/2020 00:00:00,11.6,5.8,2020/10/23
10/24/2020 00:00:00,11.61,5.67,2020/10/24
10/25/2020 00:00:00,11.69,5.56,2020/10/25
10/26/2020 00:00:00,11.61,4.99,2020/10/26
10/27/2020 00:00:00,11.63,5.13,2020/10/27
10/28/2020 00:00:00,11.82,5.17,2020/10/28
10/29/2020 00:00:00,11.88,5.32,2020/10/29
10/30/2020 00:00:00,11.83,5.35,2020/10/30
10/31/2020 00:00:00,11.87,5.32,2020/10/31
11/01/2020 00:00:00,11.89,5.24,2020/11/01
11/02/2020 00:00:00,11.81,5.33,2020/11/02
11/03/2020 00:00:00,11.91,5.57,2020/11/03
11/04/2020 00:00:00,12.13,5.58,2020/11/04
11/05/2020 00:00:00,12.21,5.5,2020/11/05
11/06/2020 00:00:00,12.18,5.85,2020/11/06
11/07/2020 00:00:00,12.18,5.71,2020/11/07
11/08/2020 00:00:00,12.07,5.41,2020/11/08
11/09/2020 00:00:00,12,4.99,2020/11/09
11/10/2020 00:00:00,11.99,4.97,2020/11/10
11/11/2020 00:00:00,12.06,5.12,2020/11/11
11/12/2020 00:00:00,12.15,5.21,2020/11/12
11/13/2020 00:00:00,12.25,5.39,2020/11/13
11/14/2020 00:00:00,12.37,5.37,2020/11/14
11/15/2020 00:00:00,12.39,5.32,2020/11/15
11/16/2020 00:00:00,12.43,5.43,2020/11/16
11/17/2020 00:00:00,12.49,5.92,2020/11/17
11/18/2020 00:00:00,12.77,6.2,2020/11/18
11/19/2020 00:00:00,12.94,5.89,2020/11/19
11/20/2020 00:00:00,12.92,5.52,2020/11/20
11/21/2020 00:00:00,12.95,5.34,2020/11/21
11/22/2020 00:00:00,12.89,5.3,2020/11/22
11/23/2020 00:00:00,12.7,5.3,2020/11/23
11/24/2020 00:00:00,12.71,5.22,2020/11/24
11/25/2020 00:00:00,12.81,5.23,2020/11/25
11/26/2020 00:00:00,12.8,4.91,2020/11/26
11/27/2020 00:00:00,12.79,5.09,2020/11/27
11/28/2020 00:00:00,12.77,5.18,2020/11/28
11/29/2020 00:00:00,12.66,5.27,2020/11/29
11/30/2020 00:00:00,12.52,5.28,2020/11/30
12/01/2020 00:00:00,12.48,5.3,2020/12/01
12/02/2020 00:00:00,12.5,5.44,2020/12/02
12/03/2020 00:00:00,12.45,5.44,2020/12/03
12/04/2020 00:00:00,12.38,5.36,2020/12/04
12/05/2020 00:00:00,12.34,5.34,2020/12/05
12/06/2020 00:00:00,12.26,5.19,2020/12/06
12/07/2020 00:00:00,12.12,4.86,2020/12/07
12/08/2020 00:00:00,12.11,4.98,2020/12/08
12/09/2020 00:00:00,12.14,5.03,2020/12/09
12/10/2020 00:00:00,12.22,5.26,2020/12/10
12/11/2020 00:00:00,12.3,5.38,2020/12/11
12/12/2020 00:00:00,12.16,5.44,2020/12/12
12/13/2020 00:00:00,12.21,5.61,2020/12/13
12/14/2020 00:00:00,12.61,5.83,2020/12/14
12/15/2020 00:00:00,12.96,5.78,2020/12/15
12/16/2020 00:00:00,12.98,5.66,2020/12/16
12/17/2020 00:00:00,13.14,5.94,2020/12/17
12/18/2020 00:00:00,13.3,5.8,2020/12/18
12/19/2020 00:00:00,13.36,5.51,2020/12/19
12/20/2020 00:00:00,13.33,5.28,2020/12/20
12/21/2020 00:00:00,13.17,5.25,2020/12/21
12/22/2020 00:00:00,13.05,5.28,2020/12/22
12/23/2020 00:00:00,12.95,5.11,2020/12/23
12/24/2020 00:00:00,12.78,4.98,2020/12/24
12/25/2020 00:00:00,12.61,5.31,2020/12/25
12/26/2020 00:00:00,12.57,5.65,2020/12/26
12/27/2020 00:00:00,12.59,5.64,2020/12/27
12/28/2020 00:00:00,12.78,5.88,2020/12/28
12/29/2020 00:00:00,12.92,5.84,2020/12/29
12/30/2020 00:00:00,12.72,5.65,2020/12/30
12/31/2020 00:00:00,12.64,5.66,2020/12/31
01/01/2021 00:00:00,12.51,5.57,2021/01/01
01/02/2021 00:00:00,12.42,5.38,2021/01/02
01/03/2021 00:00:00,12.35,5.29,2021/01/03
01/04/2021 00:00:00,12.33,5.41,2021/01/04
01/05/2021 00:00:00,12.51,5.22,2021/01/05
01/06/2021 00:00:00,12.71,5.01,2021/01/06
01/07/2021 00:00:00,13.36,5.14,2021/01/07
01/08/2021 00:00:00,13.41,5.43,2021/01/08
01/09/2021 00:00:00,13.18,5.45,2021/01/09
01/10/2021 00:00:00,12.97,5.52,2021/01/10
01/11/2021 00:00:00,12.93,5.62,2021/01/11
01/12/2021 00:00:00,12.89,5.73,2021/01/12
01/13/2021 00:00:00,12.97,5.7,2021/01/13
01/14/2021 00:00:00,12.78,5.6,2021/01/14
01/15/2021 00:00:00,12.52,5.38,2021/01/15
01/16/2021 00:00:00,12.78,5.4,2021/01/16
01/17/2021 00:00:00,12.79,5.43,2021/01/17
01/18/2021 00:00:00,12.72,5.24,2021/01/18
01/19/2021 00:00:00,12.54,4.73,2021/01/19
01/20/2021 00:00:00,12.41,5.01,2021/01/20
01/21/2021 00:00:00,12.37,5.21,2021/01/21
01/22/2021 00:00:00,12.31,5.62,2021/01/22
01/23/2021 00:00:00,12.25,5.49,2021/01/23
01/24/2021 00:00:00,12.26,5.7,2021/01/24
01/25/2021 00:00:00,12.36,5.8,2021/01/25
01/26/2021 00:00:00,12.35,5.62,2021/01/26
01/27/2021 00:00:00,12.76,6.34,2021/01/27
01/28/2021 00:00:00,13.43,6.63,2021/01/28
01/29/2021 00:00:00,14.74,6.82,2021/01/29
01/30/2021 00:00:00,16.99,7.28,2021/01/30
01/31/2021 00:00:00,17.49,7.52,2021/01/31
02/01/2021 00:00:00,16.22,7.21,2021/02/01
02/02/2021 00:00:00,15.1,6.75,2021/02/02
02/03/2021 00:00:00,14.84,6.33,2021/02/03
02/04/2021 00:00:00,15.97,6.43,2021/02/04
02/05/2021 00:00:00,16.83,6.87,2021/02/05
02/06/2021 00:00:00,15.82,6.79,2021/02/06
02/07/2021 00:00:00,14.82,6.45,2021/02/07
02/08/2021 00:00:00,14.27,6.3,2021/02/08
02/09/2021 00:00:00,14.11,6.34,2021/02/09
02/10/2021 00:00:00,14.08,6.27,2021/02/10
02/11/2021 00:00:00,14.02,6.15,2021/02/11
02/12/2021 00:00:00,14.04,6.27,2021/02/12
02/13/2021 00:00:00,14.15,6.19,2021/02/13
02/14/2021 00:00:00,15.02,6.07,2021/02/14
02/15/2021 00:00:00,15.62,6.25,2021/02/15
02/16/2021 00:00:00,15.6,6.23,2021/02/16
02/17/2021 00:00:00,15.45,5.9,2021/02/17
02/18/2021 00:00:00,15.48,5.85,2021/02/18
02/19/2021 00:00:00,15.02,5.73,2021/02/19
02/20/2021 00:00:00,14.43,5.79,2021/02/20
02/21/2021 00:00:00,14.01,5.35,2021/02/21
02/22/2021 00:00:00,13.82,5.39,2021/02/22
02/23/2021 00:00:00,13.61,5.49,2021/02/23
02/24/2021 00:00:00,13.38,5.41,2021/02/24
02/25/2021 00:00:00,13.21,5.3,2021/02/25
02/26/2021 00:00:00,13.06,5.36,2021/02/26
02/27/2021 00:00:00,12.85,5.14,2021/02/27
02/28/2021 00:00:00,12.63,4.99,2021/02/28
03/01/2021 00:00:00,12.43,5.01,2021/03/01
03/02/2021 00:00:00,12.34,5.13,2021/03/02
03/03/2021 00:00:00,12.13,5.4,2021/03/03
03/04/2021 00:00:00,11.97,5.39,2021/03/04
03/05/2021 00:00:00,11.87,5.1,2021/03/05
03/06/2021 00:00:00,12.06,5.48,2021/03/06
03/07/2021 00:00:00,12.23,5.39,2021/03/07
03/08/2021 00:00:00,12.28,5.55,2021/03/08
03/09/2021 00:00:00,12.25,5.42,2021/03/09
03/10/2021 00:00:00,12.18,5.57,2021/03/10
03/11/2021 00:00:00,12.24,5.68,2021/03/11
03/12/2021 00:00:00,12.58,5.87,2021/03/12
03/13/2021 00:00:00,12.77,5.96,2021/03/13
03/14/2021 00:00:00,12.57,5.8,2021/03/14
03/15/2021 00:00:00,12.42,5.72,2021/03/15
03/16/2021 00:00:00,12.51,5.35,2021/03/16
03/17/2021 00:00:00,13.59,5.4,2021/03/17
03/18/2021 00:00:00,14.27,5.7,2021/03/18
03/19/2021 00:00:00,13.79,5.7,2021/03/19
03/20/2021 00:00:00,13.93,5.7,2021/03/20
03/21/2021 00:00:00,14.95,5.78,2021/03/21
03/22/2021 00:00:00,14.95,5.97,2021/03/22
03/23/2021 00:00:00,14.34,5.6,2021/03/23
03/24/2021 00:00:00,13.77,5.39,2021/03/24
03/25/2021 00:00:00,13.41,5.68,2021/03/25
03/26/2021 00:00:00,13.07,5.4,2021/03/26
03/27/2021 00:00:00,12.8,5.2,2021/03/27
03/28/2021 00:00:00,12.68,5.1,2021/03/28
03/29/2021 00:00:00,12.52,5.14,2021/03/29
03/30/2021 00:00:00,12.42,5.01,2021/03/30
03/31/2021 00:00:00,12.3,5.09,2021/03/31
04/01/2021 00:00:00,12.19,5.25,2021/04/01
04/02/2021 00:00:00,12.13,5.49,2021/04/02
04/03/2021 00:00:00,12.15,5.73,2021/04/03
04/04/2021 00:00:00,12.09,5.51,2021/04/04
04/05/2021 00:00:00,12.3,5.6,2021/04/05
04/06/2021 00:00:00,12.56,5.58,2021/04/06
04/07/2021 00:00:00,12.6,5.64,2021/04/07
04/08/2021 00:00:00,12.53,5.39,2021/04/08
04/09/2021 00:00:00,12.43,5.36,2021/04/09
04/10/2021 00:00:00,12.45,5.3,2021/04/10
04/11/2021 00:00:00,12.56,5.34,2021/04/11
04/12/2021 00:00:00,12.54,5.54,2021/04/12
04/13/2021 00:00:00,12.44,5.71,2021/04/13
04/14/2021 00:00:00,12.3,5.56,2021/04/14
04/15/2021 00:00:00,12.18,5.51,2021/04/15
04/16/2021 00:00:00,11.93,5.53,2021/04/16
04/17/2021 00:00:00,11.84,5.49,2021/04/17
04/18/2021 00:00:00,11.51,5.09,2021/04/18
04/19/2021 00:00:00,11.28,5.21,2021/04/19
04/20/2021 00:00:00,NA,5.25,2021/04/20
04/21/2021 00:00:00,11.26,5.23,2021/04/21
04/22/2021 00:00:00,NA,5.43,2021/04/22
04/23/2021 00:00:00,NA,5.3,2021/04/23
04/24/2021 00:00:00,NA,5.32,2021/04/24
04/25/2021 00:00:00,NA,5.24,2021/04/25
04/26/2021 00:00:00,11.24,5.24,2021/04/26
04/27/2021 00:00:00,11.29,5.21,2021/04/27
04/28/2021 00:00:00,11.44,5.13,2021/04/28
04/29/2021 00:00:00,NA,5.14,2021/04/29
04/30/2021 00:00:00,NA,5.23,2021/04/30
05/01/2021 00:00:00,NA,5.35,2021/05/01
05/02/2021 00:00:00,NA,5.16,2021/05/02
05/03/2021 00:00:00,NA,4.78,2021/05/03
05/04/2021 00:00:00,NA,4.7,2021/05/04
05/05/2021 00:00:00,NA,4.77,2021/05/05
05/06/2021 00:00:00,NA,5.03,2021/05/06
05/07/2021 00:00:00,NA,4.8,2021/05/07
05/08/2021 00:00:00,NA,4.5,2021/05/08
05/09/2021 00:00:00,11.69,4.82,2021/05/09
05/10/2021 00:00:00,12.18,5.19,2021/05/10
05/11/2021 00:00:00,12.19,5.39,2021/05/11
05/12/2021 00:00:00,12.18,5.61,2021/05/12
05/13/2021 00:00:00,12.23,5.78,2021/05/13
05/14/2021 00:00:00,12.38,5.88,2021/05/14
05/15/2021 00:00:00,12.31,5.88,2021/05/15
05/16/2021 00:00:00,12.2,5.91,2021/05/16
05/17/2021 00:00:00,12.31,5.83,2021/05/17
05/18/2021 00:00:00,12.41,5.45,2021/05/18
05/19/2021 00:00:00,12.46,5.44,2021/05/19
05/20/2021 00:00:00,12.6,5.12,2021/05/20
05/21/2021 00:00:00,12.59,4.92,2021/05/21
05/22/2021 00:00:00,12.59,5.09,2021/05/22
05/23/2021 00:00:00,12.75,5.33,2021/05/23
05/24/2021 00:00:00,12.8,5.43,2021/05/24
05/25/2021 00:00:00,12.67,5.59,2021/05/25
05/26/2021 00:00:00,12.54,5.59,2021/05/26
05/27/2021 00:00:00,12.41,5.75,2021/05/27
05/28/2021 00:00:00,12.12,5.8,2021/05/28
05/29/2021 00:00:00,11.67,5.77,2021/05/29
05/30/2021 00:00:00,11.31,5.51,2021/05/30
05/31/2021 00:00:00,NA,5.35,2021/05/31
06/01/2021 00:00:00,NA,5.44,2021/06/01
06/02/2021 00:00:00,NA,5.37,2021/06/02
06/03/2021 00:00:00,NA,5.17,2021/06/03
06/04/2021 00:00:00,NA,5.18,2021/06/04
06/05/2021 00:00:00,NA,5.15,2021/06/05
06/06/2021 00:00:00,NA,5.35,2021/06/06
06/07/2021 00:00:00,NA,5.69,2021/06/07
06/08/2021 00:00:00,NA,5.76,2021/06/08
06/09/2021 00:00:00,NA,5.65,2021/06/09
06/10/2021 00:00:00,NA,5.48,2021/06/10
06/11/2021 00:00:00,NA,5.49,2021/06/11
06/12/2021 00:00:00,NA,5.48,2021/06/12
06/13/2021 00:00:00,NA,5.67,2021/06/13
06/14/2021 00:00:00,NA,5.43,2021/06/14
06/15/2021 00:00:00,NA,5.23,2021/06/15
06/16/2021 00:00:00,NA,4.88,2021/06/16
06/17/2021 00:00:00,NA,4.78,2021/06/17
06/18/2021 00:00:00,NA,4.93,2021/06/18
06/19/2021 00:00:00,NA,5.29,2021/06/19
06/20/2021 00:00:00,NA,5.57,2021/06/20
06/21/2021 00:00:00,NA,5.8,2021/06/21
06/22/2021 00:00:00,11.26,5.88,2021/06/22
06/23/2021 00:00:00,11.27,5.96,2021/06/23
06/24/2021 00:00:00,11.27,6,2021/06/24
06/25/2021 00:00:00,11.34,6.07,2021/06/25
06/26/2021 00:00:00,NA,6.06,2021/06/26
06/27/2021 00:00:00,NA,6.03,2021/06/27
06/28/2021 00:00:00,NA,5.96,2021/06/28
06/29/2021 00:00:00,NA,5.66,2021/06/29
06/30/2021 00:00:00,11.37,5.64,2021/06/30
07/01/2021 00:00:00,11.45,5.59,2021/07/01
07/02/2021 00:00:00,11.39,5.38,2021/07/02
07/03/2021 00:00:00,11.35,5.39,2021/07/03
07/04/2021 00:00:00,11.54,5.62,2021/07/04
07/05/2021 00:00:00,11.71,5.8,2021/07/05
07/06/2021 00:00:00,11.85,5.85,2021/07/06
07/07/2021 00:00:00,12.16,5.86,2021/07/07
07/08/2021 00:00:00,12.29,5.85,2021/07/08
07/09/2021 00:00:00,12.35,5.81,2021/07/09
07/10/2021 00:00:00,12.34,5.96,2021/07/10
07/11/2021 00:00:00,12.32,6.07,2021/07/11
07/12/2021 00:00:00,12.28,6.07,2021/07/12
07/13/2021 00:00:00,12.25,5.91,2021/07/13
07/14/2021 00:00:00,12.26,5.8,2021/07/14
07/15/2021 00:00:00,12.25,5.61,2021/07/15
07/16/2021 00:00:00,12.25,5.34,2021/07/16
07/17/2021 00:00:00,12.27,5.3,2021/07/17
07/18/2021 00:00:00,12.37,5.36,2021/07/18
07/19/2021 00:00:00,12.45,5.56,2021/07/19
07/20/2021 00:00:00,12.43,5.8,2021/07/20
07/21/2021 00:00:00,12.46,5.88,2021/07/21
07/22/2021 00:00:00,12.52,5.99,2021/07/22
07/23/2021 00:00:00,12.49,5.99,2021/07/23
07/24/2021 00:00:00,12.39,6,2021/07/24
07/25/2021 00:00:00,12.42,6.03,2021/07/25
07/26/2021 00:00:00,12.43,6,2021/07/26
07/27/2021 00:00:00,12.42,5.56,2021/07/27
07/28/2021 00:00:00,12.43,5.41,2021/07/28
07/29/2021 00:00:00,12.44,5.44,2021/07/29
07/30/2021 00:00:00,12.44,5.49,2021/07/30
07/31/2021 00:00:00,12.41,5.56,2021/07/31
08/01/2021 00:00:00,12.33,5.48,2021/08/01
08/02/2021 00:00:00,12.33,5.54,2021/08/02
08/03/2021 00:00:00,12.27,5.55,2021/08/03
08/04/2021 00:00:00,12.34,5.75,2021/08/04
08/05/2021 00:00:00,12.44,5.83,2021/08/05
08/06/2021 00:00:00,12.46,5.62,2021/08/06
08/07/2021 00:00:00,12.42,5.67,2021/08/07
08/08/2021 00:00:00,12.43,5.86,2021/08/08
08/09/2021 00:00:00,12.44,5.85,2021/08/09
08/10/2021 00:00:00,12.44,5.76,2021/08/10
08/11/2021 00:00:00,12.45,5.69,2021/08/11
08/12/2021 00:00:00,12.46,5.67,2021/08/12
08/13/2021 00:00:00,12.43,5.51,2021/08/13
08/14/2021 00:00:00,12.43,5.35,2021/08/14
08/15/2021 00:00:00,12.58,5.48,2021/08/15
08/16/2021 00:00:00,12.84,5.77,2021/08/16
08/17/2021 00:00:00,12.96,5.99,2021/08/17
08/18/2021 00:00:00,13.1,6.07,2021/08/18
08/19/2021 00:00:00,13.24,6.19,2021/08/19
08/20/2021 00:00:00,13.25,6.18,2021/08/20
08/21/2021 00:00:00,13.24,6.34,2021/08/21
08/22/2021 00:00:00,13.23,6.18,2021/08/22
08/23/2021 00:00:00,13.21,6.16,2021/08/23
08/24/2021 00:00:00,13.19,6.05,2021/08/24
08/25/2021 00:00:00,13.14,5.85,2021/08/25
08/26/2021 00:00:00,13.12,5.58,2021/08/26
08/27/2021 00:00:00,13.07,5.43,2021/08/27
08/28/2021 00:00:00,13.03,5.43,2021/08/28
08/29/2021 00:00:00,13.02,5.64,2021/08/29
08/30/2021 00:00:00,13,5.87,2021/08/30
08/31/2021 00:00:00,12.96,6.03,2021/08/31
09/01/2021 00:00:00,12.97,6.2,2021/09/01
09/02/2021 00:00:00,12.95,5.97,2021/09/02
09/03/2021 00:00:00,13,5.79,2021/09/03
09/04/2021 00:00:00,13,5.74,2021/09/04
09/05/2021 00:00:00,13.06,5.67,2021/09/05
09/06/2021 00:00:00,13.06,5.59,2021/09/06
09/07/2021 00:00:00,13.05,5.64,2021/09/07
09/08/2021 00:00:00,12.97,5.74,2021/09/08
09/09/2021 00:00:00,12.9,5.84,2021/09/09
09/10/2021 00:00:00,12.96,5.74,2021/09/10
09/11/2021 00:00:00,12.99,5.48,2021/09/11
09/12/2021 00:00:00,13.01,5.47,2021/09/12
09/13/2021 00:00:00,13.06,5.67,2021/09/13
09/14/2021 00:00:00,13.12,5.8,2021/09/14
09/15/2021 00:00:00,13.16,6.08,2021/09/15
09/16/2021 00:00:00,13.09,6.15,2021/09/16
09/17/2021 00:00:00,12.95,5.99,2021/09/17
09/18/2021 00:00:00,12.87,5.93,2021/09/18
09/19/2021 00:00:00,12.84,5.55,2021/09/19
09/20/2021 00:00:00,12.87,5.36,2021/09/20
09/21/2021 00:00:00,12.84,5.31,2021/09/21
09/22/2021 00:00:00,12.8,5.38,2021/09/22
09/23/2021 00:00:00,12.8,5.47,2021/09/23
09/24/2021 00:00:00,12.82,5.41,2021/09/24
09/25/2021 00:00:00,12.85,5.47,2021/09/25
09/26/2021 00:00:00,12.77,5.58,2021/09/26
09/27/2021 00:00:00,12.69,5.62,2021/09/27
09/28/2021 00:00:00,12.7,5.35,2021/09/28
09/29/2021 00:00:00,12.74,5.24,2021/09/29
09/30/2021 00:00:00,12.72,5.11,2021/09/30
10/01/2021 00:00:00,12.7,5.07,2021/10/01
10/02/2021 00:00:00,12.72,5.19,2021/10/02
10/03/2021 00:00:00,12.69,5.27,2021/10/03
10/04/2021 00:00:00,12.68,5.41,2021/10/04
10/05/2021 00:00:00,12.77,5.73,2021/10/05
10/06/2021 00:00:00,12.82,5.73,2021/10/06
10/07/2021 00:00:00,12.86,5.68,2021/10/07
10/08/2021 00:00:00,12.88,5.72,2021/10/08
10/09/2021 00:00:00,12.89,5.44,2021/10/09
10/10/2021 00:00:00,12.87,5.36,2021/10/10
10/11/2021 00:00:00,12.9,5.31,2021/10/11
10/12/2021 00:00:00,12.87,5.15,2021/10/12
10/13/2021 00:00:00,12.86,5.38,2021/10/13
10/14/2021 00:00:00,12.85,5.34,2021/10/14
10/15/2021 00:00:00,12.8,5.17,2021/10/15
10/16/2021 00:00:00,12.77,5.19,2021/10/16
10/17/2021 00:00:00,12.78,5.57,2021/10/17
10/18/2021 00:00:00,12.82,5.72,2021/10/18
10/19/2021 00:00:00,12.83,5.52,2021/10/19
10/20/2021 00:00:00,12.94,5.65,2021/10/20
10/21/2021 00:00:00,13.06,5.64,2021/10/21
10/22/2021 00:00:00,13.21,5.92,2021/10/22
10/23/2021 00:00:00,13.28,5.79,2021/10/23
10/24/2021 00:00:00,13.96,7.18,2021/10/24
10/25/2021 00:00:00,18.43,9.75,2021/10/25
10/26/2021 00:00:00,25.67,12.86,2021/10/26
10/27/2021 00:00:00,25.54,12.79,2021/10/27
10/28/2021 00:00:00,22.61,11.09,2021/10/28
10/29/2021 00:00:00,19.94,9.26,2021/10/29
10/30/2021 00:00:00,17.81,7.96,2021/10/30
10/31/2021 00:00:00,16.08,6.93,2021/10/31
11/01/2021 00:00:00,15.17,6.38,2021/11/01
11/02/2021 00:00:00,14.6,6.08,2021/11/02
11/03/2021 00:00:00,14.18,5.87,2021/11/03
11/04/2021 00:00:00,14.16,5.97,2021/11/04
11/05/2021 00:00:00,14.03,5.87,2021/11/05
11/06/2021 00:00:00,13.66,5.74,2021/11/06
11/07/2021 00:00:00,13.5,5.59,2021/11/07
11/08/2021 00:00:00,13.27,5.55,2021/11/08
11/09/2021 00:00:00,13.11,5.81,2021/11/09
11/10/2021 00:00:00,13.07,5.38,2021/11/10
11/11/2021 00:00:00,15.27,5.35,2021/11/11
11/12/2021 00:00:00,16.52,5.95,2021/11/12
11/13/2021 00:00:00,15.12,5.73,2021/11/13
11/14/2021 00:00:00,13.89,5.35,2021/11/14
11/15/2021 00:00:00,13.1,5.19,2021/11/15
11/16/2021 00:00:00,12.51,5.14,2021/11/16
11/17/2021 00:00:00,12.18,5.12,2021/11/17
11/18/2021 00:00:00,11.95,5.15,2021/11/18
11/19/2021 00:00:00,11.77,5.12,2021/11/19
11/20/2021 00:00:00,11.61,4.99,2021/11/20
11/21/2021 00:00:00,11.56,4.88,2021/11/21
11/22/2021 00:00:00,11.56,4.92,2021/11/22
11/23/2021 00:00:00,11.51,5.08,2021/11/23
11/24/2021 00:00:00,11.47,4.89,2021/11/24
11/25/2021 00:00:00,11.35,4.6,2021/11/25
11/26/2021 00:00:00,11.31,4.46,2021/11/26
11/27/2021 00:00:00,11.27,4.47,2021/11/27
11/28/2021 00:00:00,11.26,4.39,2021/11/28
11/29/2021 00:00:00,11.35,4.47,2021/11/29
11/30/2021 00:00:00,11.33,4.68,2021/11/30
12/01/2021 00:00:00,11.25,4.84,2021/12/01
12/02/2021 00:00:00,11.12,5.07,2021/12/02
12/03/2021 00:00:00,11.1,5.41,2021/12/03
12/04/2021 00:00:00,11.1,5.52,2021/12/04
12/05/2021 00:00:00,11.1,5.37,2021/12/05
12/06/2021 00:00:00,11.1,5.27,2021/12/06
12/07/2021 00:00:00,11.1,5.32,2021/12/07
12/08/2021 00:00:00,11.11,5.32,2021/12/08
12/09/2021 00:00:00,11.1,5.28,2021/12/09
12/10/2021 00:00:00,11.1,4.88,2021/12/10
12/11/2021 00:00:00,11.12,4.63,2021/12/11
12/12/2021 00:00:00,11.29,5,2021/12/12
12/13/2021 00:00:00,11.9,6.14,2021/12/13
12/14/2021 00:00:00,14.9,7.43,2021/12/14
12/15/2021 00:00:00,20.93,9.75,2021/12/15
12/16/2021 00:00:00,21.88,10.9,2021/12/16
12/17/2021 00:00:00,21.77,10.46,2021/12/17
12/18/2021 00:00:00,22.39,10.41,2021/12/18
12/19/2021 00:00:00,20.46,9.75,2021/12/19
12/20/2021 00:00:00,18.46,8.69,2021/12/20
12/21/2021 00:00:00,16.82,7.82,2021/12/21
12/22/2021 00:00:00,16.05,7.3,2021/12/22
12/23/2021 00:00:00,16.13,7.75,2021/12/23
12/24/2021 00:00:00,19.28,9.32,2021/12/24
12/25/2021 00:00:00,23.21,11.42,2021/12/25
12/26/2021 00:00:00,23.84,12.25,2021/12/26
12/27/2021 00:00:00,24.17,12.53,2021/12/27
12/28/2021 00:00:00,23.37,12.44,2021/12/28
12/29/2021 00:00:00,21.6,11.65,2021/12/29
12/30/2021 00:00:00,20.9,11.28,2021/12/30
12/31/2021 00:00:00,20.64,11.64,2021/12/31
01/01/2022 00:00:00,19.67,11.06,2022/01/01
01/02/2022 00:00:00,18.45,10.22,2022/01/02
01/03/2022 00:00:00,17.54,9.64,2022/01/03
01/04/2022 00:00:00,17.01,9.27,2022/01/04
01/05/2022 00:00:00,16.67,8.83,2022/01/05
01/06/2022 00:00:00,17.25,8.77,2022/01/06
01/07/2022 00:00:00,17.91,9.09,2022/01/07
01/08/2022 00:00:00,17.79,9.1,2022/01/08
01/09/2022 00:00:00,17.79,8.86,2022/01/09
01/10/2022 00:00:00,18.05,8.91,2022/01/10
01/11/2022 00:00:00,17.43,8.79,2022/01/11
01/12/2022 00:00:00,16.7,8.49,2022/01/12
01/13/2022 00:00:00,15.93,7.79,2022/01/13
01/14/2022 00:00:00,15.42,7.53,2022/01/14
01/15/2022 00:00:00,15.23,7.46,2022/01/15
01/16/2022 00:00:00,15.13,7.46,2022/01/16
01/17/2022 00:00:00,15.07,7.49,2022/01/17
01/18/2022 00:00:00,14.9,7.43,2022/01/18
01/19/2022 00:00:00,14.92,7.31,2022/01/19
01/20/2022 00:00:00,14.7,7.07,2022/01/20
01/21/2022 00:00:00,14.41,6.71,2022/01/21
01/22/2022 00:00:00,14.15,6.37,2022/01/22
01/23/2022 00:00:00,13.97,6.3,2022/01/23
01/24/2022 00:00:00,13.86,6.21,2022/01/24
01/25/2022 00:00:00,13.77,6.2,2022/01/25
01/26/2022 00:00:00,13.68,6.1,2022/01/26
01/27/2022 00:00:00,13.58,6.1,2022/01/27
01/28/2022 00:00:00,13.53,6.13,2022/01/28
01/29/2022 00:00:00,13.5,6.25,2022/01/29
01/30/2022 00:00:00,13.58,6.38,2022/01/30
01/31/2022 00:00:00,13.92,6.51,2022/01/31
02/01/2022 00:00:00,14.17,6.51,2022/02/01
02/02/2022 00:00:00,14.19,6.36,2022/02/02
02/03/2022 00:00:00,14.17,6.36,2022/02/03
02/04/2022 00:00:00,14.14,6.3,2022/02/04
02/05/2022 00:00:00,14.09,6.17,2022/02/05
02/06/2022 00:00:00,14.05,6.13,2022/02/06
02/07/2022 00:00:00,13.89,5.99,2022/02/07
02/08/2022 00:00:00,13.84,5.96,2022/02/08
02/09/2022 00:00:00,14.01,6.09,2022/02/09
02/10/2022 00:00:00,14.16,6.3,2022/02/10
02/11/2022 00:00:00,14.16,6.42,2022/02/11
02/12/2022 00:00:00,14.16,6.45,2022/02/12
02/13/2022 00:00:00,14.06,6.39,2022/02/13
02/14/2022 00:00:00,14.06,6.61,2022/02/14
02/15/2022 00:00:00,14.04,6.54,2022/02/15
02/16/2022 00:00:00,14.04,6.28,2022/02/16
02/17/2022 00:00:00,14.09,6.18,2022/02/17
02/18/2022 00:00:00,13.89,6.07,2022/02/18
02/19/2022 00:00:00,13.78,6.04,2022/02/19
02/20/2022 00:00:00,13.66,6.19,2022/02/20
02/21/2022 00:00:00,13.5,6.19,2022/02/21
02/22/2022 00:00:00,13.3,6.11,2022/02/22
02/23/2022 00:00:00,13.22,5.89,2022/02/23
02/24/2022 00:00:00,13.29,5.91,2022/02/24
02/25/2022 00:00:00,13.48,6.09,2022/02/25
02/26/2022 00:00:00,13.5,6.18,2022/02/26
02/27/2022 00:00:00,13.62,6.2,2022/02/27
02/28/2022 00:00:00,13.61,6.25,2022/02/28
03/01/2022 00:00:00,13.64,6.29,2022/03/01
03/02/2022 00:00:00,13.53,6.31,2022/03/02
03/03/2022 00:00:00,13.47,6.36,2022/03/03
