"","Dates","StageHeight_FW","Overtopping_FW","StageHeight_ISt","Overtopping_ISt","StageHeight_LIS","Overtopping_LIS","Inundation"
"7356",2018-02-20,13.09,"No",5.8,"No",4.05322916666667,"No",FALSE
"7357",2018-02-21,13.01,"No",5.87,"No",4.00833333333333,"No",FALSE
"7358",2018-02-22,12.96,"No",6.13,"No",4.219375,"No",FALSE
"7359",2018-02-23,12.78,"No",5.84,"No",4.03760416666667,"No",FALSE
"7360",2018-02-24,12.72,"No",5.89,"No",3.92489583333333,"No",FALSE
"7361",2018-02-25,12.81,"No",6.02,"No",3.99260416666667,"No",FALSE
"7362",2018-02-26,12.79,"No",6.44,"No",4.315625,"No",FALSE
"7363",2018-02-27,12.86,"No",6.45,"No",4.18333333333333,"No",FALSE
"7364",2018-02-28,13.02,"No",6.46,"No",4.27958333333333,"No",FALSE
"7365",2018-03-01,13.46,"No",7.14,"No",4.7346875,"No",FALSE
"7366",2018-03-02,14.56,"No",7.82,"No",5.18875,"No",FALSE
"7367",2018-03-03,15.6,"No",7.99,"No",4.9803125,"No",FALSE
"7368",2018-03-04,15.78,"No",7.45,"No",4.685625,"No",FALSE
"7369",2018-03-05,15.19,"No",7.05,"No",4.19010416666667,"No",FALSE
"7370",2018-03-06,14.65,"No",6.79,"No",4.13666666666667,"No",FALSE
"7371",2018-03-07,14.12,"No",6.52,"No",4.26270833333333,"No",FALSE
"7372",2018-03-08,13.72,"No",6.35,"No",4.40145833333333,"No",FALSE
"7373",2018-03-09,13.69,"No",6.36,"No",4.4128125,"No",FALSE
"7374",2018-03-10,13.7,"No",6.38,"No",4.46395833333333,"No",FALSE
"7375",2018-03-11,13.69,"No",6.29,"No",4.36166666666667,"No",FALSE
"7376",2018-03-12,13.6,"No",6.23,"No",4.28697916666667,"No",FALSE
"7377",2018-03-13,13.62,"No",6.64,"No",4.63229166666667,"No",FALSE
"7378",2018-03-14,15.44,"No",7.41,"No",4.74895833333333,"No",FALSE
"7379",2018-03-15,18.88,"No",9.39,"No",4.64020833333333,"No",FALSE
"7380",2018-03-16,20.95,"No",11,"No",4.999375,"No",FALSE
"7381",2018-03-17,21.59,"No",11.48,"No",4.93739583333333,"No",FALSE
"7382",2018-03-18,21.15,"No",10.33,"No",4.63322916666667,"No",FALSE
"7383",2018-03-19,19.86,"No",10.11,"No",4.44822916666667,"No",FALSE
"7384",2018-03-20,18.33,"No",9.35,"No",4.5034375,"No",FALSE
"7385",2018-03-21,18.96,"No",10.12,"No",4.9059375,"No",FALSE
"7386",2018-03-22,24.34,"No",14.98,"No",5.73697916666667,"No",FALSE
"7387",2018-03-23,29.2,"No",18.86,"Yes",5.84041666666667,"No",TRUE
"7388",2018-03-24,30.89,"No",20.36,"Yes",5.8434375,"No",TRUE
"7389",2018-03-25,29.49,"No",20.27,"Yes",5.799375,"No",TRUE
"7390",2018-03-26,26.48,"No",18.08,"Yes",5.30604166666667,"No",TRUE
"7391",2018-03-27,24.05,"No",15.83,"No",5.04229166666667,"No",FALSE
"7392",2018-03-28,22.42,"No",14.43,"No",4.9425,"No",FALSE
"7393",2018-03-29,20.98,"No",13.23,"No",4.84760416666667,"No",FALSE
"7394",2018-03-30,19.86,"No",12.26,"No",4.72041666666667,"No",FALSE
"7395",2018-03-31,19.09,"No",11.41,"No",4.79625,"No",FALSE
"7396",2018-04-01,18.6,"No",10.95,"No",4.904375,"No",FALSE
"7397",2018-04-02,18.23,"No",10.7,"No",4.96916666666667,"No",FALSE
"7398",2018-04-03,18.14,"No",10.57,"No",4.8709375,"No",FALSE
"7399",2018-04-04,20.06,"No",11.72,"No",4.82614583333333,"No",FALSE
"7400",2018-04-05,22.46,"No",14.53,"No",4.92322916666667,"No",FALSE
"7401",2018-04-06,24.31,"No",18.5,"Yes",4.9021875,"No",TRUE
"7402",2018-04-07,27.18,"No",21.61,"Yes",5.54489583333333,"No",TRUE
"7403",2018-04-08,31.41,"No",24.23,"Yes",5.48625,"No",TRUE
"7404",2018-04-09,33.19,"Yes",25.1,"Yes",6.48104166666667,"No",TRUE
"7405",2018-04-10,32.8,"Yes",24.36,"Yes",7.6046875,"No",TRUE
"7406",2018-04-11,31.16,"No",22.75,"Yes",8.13166666666667,"No",TRUE
"7407",2018-04-12,28.59,"No",20.41,"Yes",8.24479166666667,"No",TRUE
"7408",2018-04-13,25.79,"No",17.57,"Yes",6.8071875,"No",TRUE
"7409",2018-04-14,23.92,"No",15.34,"No",5.74875,"No",FALSE
"7410",2018-04-15,22.46,"No",13.84,"No",5.520625,"No",FALSE
"7411",2018-04-16,21.29,"No",12.64,"No",5.64614583333333,"No",FALSE
"7412",2018-04-17,20.33,"No",11.63,"No",5.23104166666667,"No",FALSE
"7413",2018-04-18,19.34,"No",10.6,"No",4.92536842105263,"No",FALSE
"7414",2018-04-19,18.44,"No",9.8,"No",4.99645833333333,"No",FALSE
"7415",2018-04-20,17.69,"No",9.12,"No",4.82520833333333,"No",FALSE
"7416",2018-04-21,17.24,"No",8.66,"No",4.71333333333333,"No",FALSE
"7417",2018-04-22,16.69,"No",8.18,"No",4.61385416666667,"No",FALSE
"7418",2018-04-23,16.37,"No",7.84,"No",4.56760416666667,"No",FALSE
"7419",2018-04-24,15.8,"No",7.63,"No",4.67114583333333,"No",FALSE
"7420",2018-04-25,15.04,"No",7.24,"No",4.74354166666667,"No",FALSE
"7421",2018-04-26,14.77,"No",7.2,"No",4.92541666666667,"No",FALSE
"7422",2018-04-27,14.63,"No",7.09,"No",4.95333333333333,"No",FALSE
"7423",2018-04-28,14.48,"No",6.88,"No",4.60239583333333,"No",FALSE
"7424",2018-04-29,14.11,"No",6.76,"No",4.6346875,"No",FALSE
"7425",2018-04-30,13.92,"No",6.63,"No",4.625,"No",FALSE
"7426",2018-05-01,13.66,"No",6.47,"No",4.59947916666667,"No",FALSE
"7427",2018-05-02,13.6,"No",6.5,"No",4.86416666666667,"No",FALSE
"7428",2018-05-03,13.36,"No",6.46,"No",4.9759375,"No",FALSE
"7429",2018-05-04,12.93,"No",6.13,"No",4.673125,"No",FALSE
"7430",2018-05-05,12.57,"No",5.93,"No",4.5115625,"No",FALSE
"7431",2018-05-06,12.44,"No",6,"No",4.76864583333333,"No",FALSE
"7432",2018-05-07,12.46,"No",5.58,"No",4.3340625,"No",FALSE
"7433",2018-05-08,12.6,"No",5.57,"No",4.23416666666667,"No",FALSE
"7434",2018-05-09,12.52,"No",5.64,"No",4.39604166666667,"No",FALSE
"7435",2018-05-10,12.7,"No",5.76,"No",4.3371875,"No",FALSE
"7436",2018-05-11,12.84,"No",5.91,"No",4.184375,"No",FALSE
"7437",2018-05-12,12.76,"No",6.01,"No",4.1309375,"No",FALSE
"7438",2018-05-13,12.19,"No",6.34,"No",5.01364583333333,"No",FALSE
"7439",2018-05-14,11.91,"No",6.12,"No",4.99177083333333,"No",FALSE
"7440",2018-05-15,11.78,"No",6.03,"No",5.00302083333333,"No",FALSE
"7441",2018-05-16,11.62,"No",5.91,"No",4.9015625,"No",FALSE
"7442",2018-05-17,11.52,"No",5.79,"No",4.730625,"No",FALSE
"7443",2018-05-18,11.74,"No",5.91,"No",4.94541666666667,"No",FALSE
"7444",2018-05-19,12.15,"No",5.99,"No",4.9971875,"No",FALSE
"7445",2018-05-20,12.27,"No",5.92,"No",4.96645833333333,"No",FALSE
"7446",2018-05-21,12.38,"No",5.66,"No",4.55666666666667,"No",FALSE
"7447",2018-05-22,12.58,"No",5.8,"No",4.53458333333333,"No",FALSE
"7448",2018-05-23,13.14,"No",6.16,"No",4.6021875,"No",FALSE
"7449",2018-05-24,13.34,"No",6.25,"No",4.4909375,"No",FALSE
"7450",2018-05-25,13.44,"No",6.32,"No",4.49333333333333,"No",FALSE
"7451",2018-05-26,13.8,"No",6.28,"No",4.21177083333333,"No",FALSE
"7452",2018-05-27,14.35,"No",6.58,"No",4.21708333333333,"No",FALSE
"7453",2018-05-28,14.74,"No",6.83,"No",4.43104166666667,"No",FALSE
"7454",2018-05-29,14.84,"No",7.08,"No",4.55697916666667,"No",FALSE
"7455",2018-05-30,14.53,"No",7.31,"No",5.12583333333333,"No",FALSE
"7456",2018-05-31,14.14,"No",7.17,"No",5.21489583333333,"No",FALSE
"7457",2018-06-01,13.74,"No",6.63,"No",4.62489583333333,"No",FALSE
"7458",2018-06-02,13.39,"No",6.33,"No",4.42010416666667,"No",FALSE
"7459",2018-06-03,13.17,"No",6.22,"No",4.43447916666667,"No",FALSE
"7460",2018-06-04,13.14,"No",6.3,"No",4.635625,"No",FALSE
"7461",2018-06-05,13.19,"No",6.22,"No",4.60020833333333,"No",FALSE
"7462",2018-06-06,13.2,"No",6.16,"No",4.3725,"No",FALSE
"7463",2018-06-07,13.15,"No",6.09,"No",4.31916666666667,"No",FALSE
"7464",2018-06-08,13.07,"No",5.98,"No",4.0996875,"No",FALSE
"7465",2018-06-09,13.18,"No",6.14,"No",4.27958333333333,"No",FALSE
"7466",2018-06-10,13.15,"No",6.03,"No",4.13510416666667,"No",FALSE
"7467",2018-06-11,12.93,"No",6.1,"No",4.16708333333333,"No",FALSE
"7468",2018-06-12,12.7,"No",6.26,"No",4.32708333333333,"No",FALSE
"7469",2018-06-13,12.65,"No",6.46,"No",4.645625,"No",FALSE
"7470",2018-06-14,12.5,"No",6.64,"No",4.99145833333333,"No",FALSE
"7471",2018-06-15,12.32,"No",6.72,"No",5.2440625,"No",FALSE
"7472",2018-06-16,12.36,"No",6.66,"No",5.34041666666667,"No",FALSE
"7473",2018-06-17,12.55,"No",6.59,"No",5.30635416666667,"No",FALSE
"7474",2018-06-18,12.76,"No",6.33,"No",4.8346875,"No",FALSE
"7475",2018-06-19,12.94,"No",6.23,"No",4.6528125,"No",FALSE
"7476",2018-06-20,13.22,"No",6.21,"No",4.57520833333333,"No",FALSE
"7477",2018-06-21,13.5,"No",6.13,"No",4.3434375,"No",FALSE
"7478",2018-06-22,13.55,"No",6.13,"No",4.15645833333333,"No",FALSE
"7479",2018-06-23,13.99,"No",6.48,"No",4.170625,"No",FALSE
"7480",2018-06-24,13.95,"No",7.01,"No",4.6409375,"No",FALSE
"7481",2018-06-25,13.92,"No",7.28,"No",5.39895833333333,"No",FALSE
"7482",2018-06-26,13.84,"No",6.97,"No",4.90510416666667,"No",FALSE
"7483",2018-06-27,13.71,"No",6.98,"No",4.99083333333333,"No",FALSE
"7484",2018-06-28,13.49,"No",6.85,"No",5.07447916666667,"No",FALSE
"7485",2018-06-29,13.3,"No",6.65,"No",4.809375,"No",FALSE
"7486",2018-06-30,13.14,"No",6.54,"No",4.74145833333333,"No",FALSE
"7487",2018-07-01,13.1,"No",6.74,"No",5.05708333333333,"No",FALSE
"7488",2018-07-02,13.24,"No",6.81,"No",5.24479166666667,"No",FALSE
"7489",2018-07-03,13.27,"No",6.76,"No",5.12489583333333,"No",FALSE
"7490",2018-07-04,13.27,"No",6.69,"No",5.07864583333333,"No",FALSE
"7491",2018-07-05,13.35,"No",6.28,"No",4.52239583333333,"No",FALSE
"7492",2018-07-06,13.6,"No",6.18,"No",4.095625,"No",FALSE
"7493",2018-07-07,13.7,"No",6.29,"No",4.0265625,"No",FALSE
"7494",2018-07-08,13.78,"No",6.58,"No",4.14904761904762,"No",FALSE
"7495",2018-07-09,13.96,"No",6.77,"No",4.4790625,"No",FALSE
"7496",2018-07-10,14.22,"No",6.94,"No",4.51375,"No",FALSE
"7497",2018-07-11,14.63,"No",7.29,"No",4.768125,"No",FALSE
"7498",2018-07-12,15,"No",7.74,"No",5.11135416666667,"No",FALSE
"7499",2018-07-13,15.05,"No",7.8,"No",5.14020833333333,"No",FALSE
"7500",2018-07-14,15.03,"No",7.79,"No",5.15510416666667,"No",FALSE
"7501",2018-07-15,15.12,"No",7.8,"No",5.24020833333333,"No",FALSE
"7502",2018-07-16,15.25,"No",7.74,"No",5.09989583333333,"No",FALSE
"7503",2018-07-17,15.34,"No",7.62,"No",4.88854166666667,"No",FALSE
"7504",2018-07-18,15.35,"No",7.51,"No",4.69135416666667,"No",FALSE
"7505",2018-07-19,15.28,"No",7.53,"No",4.734375,"No",FALSE
"7506",2018-07-20,15.26,"No",7.56,"No",4.78427083333333,"No",FALSE
"7507",2018-07-21,15.28,"No",7.63,"No",4.8721875,"No",FALSE
"7508",2018-07-22,15.24,"No",7.64,"No",4.91604166666667,"No",FALSE
"7509",2018-07-23,15.22,"No",7.57,"No",4.81427083333333,"No",FALSE
"7510",2018-07-24,15.27,"No",7.62,"No",4.815625,"No",FALSE
"7511",2018-07-25,15.27,"No",7.59,"No",4.79697916666667,"No",FALSE
"7512",2018-07-26,15.32,"No",7.65,"No",4.84,"No",FALSE
"7513",2018-07-27,15.38,"No",7.75,"No",4.98052083333333,"No",FALSE
"7514",2018-07-28,15.35,"No",7.71,"No",4.96260416666667,"No",FALSE
"7515",2018-07-29,15.27,"No",7.63,"No",4.83875,"No",FALSE
"7516",2018-07-30,15.54,"No",7.64,"No",4.75739583333333,"No",FALSE
"7517",2018-07-31,15.73,"No",7.69,"No",4.71072916666667,"No",FALSE
"7518",2018-08-01,15.94,"No",7.73,"No",4.66770833333333,"No",FALSE
"7519",2018-08-02,16.11,"No",7.78,"No",4.59010416666667,"No",FALSE
"7520",2018-08-03,16.15,"No",7.68,"No",4.45989583333333,"No",FALSE
"7521",2018-08-04,16.25,"No",7.62,"No",4.30041666666667,"No",FALSE
"7522",2018-08-05,16.66,"No",8.01,"No",4.48260416666667,"No",FALSE
"7523",2018-08-06,NA,NA,8.2,"No",4.44375,"No",FALSE
"7524",2018-08-07,16.96,"No",8.4,"No",4.64302083333333,"No",FALSE
"7525",2018-08-08,16.94,"No",8.54,"No",4.87479166666667,"No",FALSE
"7526",2018-08-09,16.99,"No",8.58,"No",4.84375,"No",FALSE
"7527",2018-08-10,17.01,"No",8.56,"No",4.91114583333333,"No",FALSE
"7528",2018-08-11,16.92,"No",8.52,"No",5.03927083333333,"No",FALSE
"7529",2018-08-12,16.83,"No",8.45,"No",5.01854166666667,"No",FALSE
"7530",2018-08-13,16.71,"No",8.42,"No",5.045625,"No",FALSE
"7531",2018-08-14,16.61,"No",8.32,"No",5.03145833333333,"No",FALSE
"7532",2018-08-15,16.51,"No",8.14,"No",4.98427083333333,"No",FALSE
"7533",2018-08-16,16.39,"No",7.84,"No",4.74614583333333,"No",FALSE
"7534",2018-08-17,16.27,"No",7.62,"No",4.55822916666667,"No",FALSE
"7535",2018-08-18,16.11,"No",7.5,"No",4.45208333333333,"No",FALSE
"7536",2018-08-19,16.06,"No",7.6,"No",4.65395833333333,"No",FALSE
"7537",2018-08-20,16.08,"No",7.75,"No",4.87604166666667,"No",FALSE
"7538",2018-08-21,16.15,"No",7.8,"No",5.12604166666667,"No",FALSE
"7539",2018-08-22,16.3,"No",7.82,"No",4.96802083333333,"No",FALSE
"7540",2018-08-23,16.49,"No",7.85,"No",4.96239583333333,"No",FALSE
"7541",2018-08-24,16.69,"No",7.88,"No",4.95302083333333,"No",FALSE
"7542",2018-08-25,16.72,"No",7.8,"No",4.7984375,"No",FALSE
"7543",2018-08-26,16.76,"No",7.85,"No",4.835625,"No",FALSE
"7544",2018-08-27,16.52,"No",7.82,"No",4.95666666666667,"No",FALSE
"7545",2018-08-28,16.45,"No",NA,NA,5.06229166666667,"No",FALSE
"7546",2018-08-29,16.68,"No",7.65,"No",5.0021875,"No",FALSE
"7547",2018-08-30,16.93,"No",7.61,"No",4.84291666666667,"No",FALSE
"7548",2018-08-31,17.05,"No",7.63,"No",4.75770833333333,"No",FALSE
"7549",2018-09-01,17,"No",7.63,"No",4.7684375,"No",FALSE
"7550",2018-09-02,16.88,"No",7.64,"No",4.854375,"No",FALSE
"7551",2018-09-03,16.87,"No",7.8,"No",5.13708333333333,"No",FALSE
"7552",2018-09-04,16.8,"No",7.88,"No",5.32145833333333,"No",FALSE
"7553",2018-09-05,16.9,"No",8.01,"No",5.41020833333333,"No",FALSE
"7554",2018-09-06,17.06,"No",8.1,"No",5.46614583333333,"No",FALSE
"7555",2018-09-07,17.03,"No",7.88,"No",5.1996875,"No",FALSE
"7556",2018-09-08,16.85,"No",7.87,"No",5.17270833333333,"No",FALSE
"7557",2018-09-09,16.84,"No",7.81,"No",5.128125,"No",FALSE
"7558",2018-09-10,16.79,"No",7.77,"No",5.04333333333333,"No",FALSE
"7559",2018-09-11,16.78,"No",7.75,"No",5.00145833333333,"No",FALSE
"7560",2018-09-12,16.8,"No",7.79,"No",5.1015625,"No",FALSE
"7561",2018-09-13,16.71,"No",7.7,"No",5.03447916666667,"No",FALSE
"7562",2018-09-14,16.58,"No",7.46,"No",4.8975,"No",FALSE
"7563",2018-09-15,16.5,"No",7.57,"No",4.994375,"No",FALSE
"7564",2018-09-16,16.39,"No",7.4,"No",5.02583333333333,"No",FALSE
"7565",2018-09-17,16.33,"No",7.35,"No",4.80854166666667,"No",FALSE
"7566",2018-09-18,16.29,"No",7.33,"No",4.805625,"No",FALSE
"7567",2018-09-19,16.24,"No",7.32,"No",4.75916666666667,"No",FALSE
"7568",2018-09-20,16.19,"No",7.27,"No",4.61927083333333,"No",FALSE
"7569",2018-09-21,16.1,"No",7.27,"No",4.61666666666667,"No",FALSE
"7570",2018-09-22,15.91,"No",7.32,"No",4.85864583333333,"No",FALSE
"7571",2018-09-23,15.71,"No",7.21,"No",4.76145833333333,"No",FALSE
"7572",2018-09-24,15.57,"No",7.13,"No",4.61697916666667,"No",FALSE
"7573",2018-09-25,15.55,"No",7.11,"No",4.58625,"No",FALSE
"7574",2018-09-26,15.58,"No",7.08,"No",4.53583333333333,"No",FALSE
"7575",2018-09-27,15.56,"No",7.11,"No",4.485,"No",FALSE
"7576",2018-09-28,15.58,"No",7.35,"No",4.86145833333333,"No",FALSE
"7577",2018-09-29,15.5,"No",7.31,"No",4.943125,"No",FALSE
"7578",2018-09-30,15.52,"No",7.19,"No",4.7096875,"No",FALSE
"7579",2018-10-01,15.43,"No",7.17,"No",4.719375,"No",FALSE
"7580",2018-10-02,15.35,"No",7.1,"No",4.72729166666667,"No",FALSE
"7581",2018-10-03,15.29,"No",7.13,"No",4.8365625,"No",FALSE
"7582",2018-10-04,15.15,"No",7.09,"No",4.86729166666667,"No",FALSE
"7583",2018-10-05,15.01,"No",6.87,"No",4.6503125,"No",FALSE
"7584",2018-10-06,14.95,"No",6.75,"No",4.47458333333333,"No",FALSE
"7585",2018-10-07,14.79,"No",6.42,"No",4.15572916666667,"No",FALSE
"7586",2018-10-08,14.52,"No",6.32,"No",4.10760416666667,"No",FALSE
"7587",2018-10-09,14.27,"No",6.4,"No",4.36114583333333,"No",FALSE
"7588",2018-10-10,14.19,"No",6.62,"No",4.85385416666667,"No",FALSE
"7589",2018-10-11,14.12,"No",6.6,"No",4.92375,"No",FALSE
"7590",2018-10-12,14,"No",6.42,"No",4.7546875,"No",FALSE
"7591",2018-10-13,13.81,"No",6.36,"No",4.72635416666667,"No",FALSE
"7592",2018-10-14,13.69,"No",6.26,"No",4.79510416666667,"No",FALSE
"7593",2018-10-15,13.66,"No",5.93,"No",4.3459375,"No",FALSE
"7594",2018-10-16,13.56,"No",5.89,"No",4.38041666666667,"No",FALSE
"7595",2018-10-17,13.45,"No",5.9,"No",4.45552083333333,"No",FALSE
"7596",2018-10-18,13.39,"No",5.85,"No",4.3575,"No",FALSE
"7597",2018-10-19,13.41,"No",5.81,"No",4.28322916666667,"No",FALSE
"7598",2018-10-20,NA,NA,5.9,"No",4.36489583333333,"No",FALSE
"7599",2018-10-21,NA,NA,6.08,"No",4.58010416666667,"No",FALSE
"7600",2018-10-22,NA,NA,6.15,"No",4.71916666666667,"No",FALSE
"7601",2018-10-23,NA,NA,6.08,"No",4.77427083333333,"No",FALSE
"7602",2018-10-24,NA,NA,5.86,"No",4.48791666666667,"No",FALSE
"7603",2018-10-25,NA,NA,5.72,"No",4.369375,"No",FALSE
"7604",2018-10-26,NA,NA,5.6,"No",4.32927083333333,"No",FALSE
"7605",2018-10-27,NA,NA,5.6,"No",4.3565625,"No",FALSE
"7606",2018-10-28,NA,NA,5.73,"No",4.65604166666667,"No",FALSE
"7607",2018-10-29,NA,NA,5.57,"No",4.58552083333333,"No",FALSE
"7608",2018-10-30,12.05,"No",5.43,"No",4.28354166666667,"No",FALSE
"7609",2018-10-31,12.21,"No",5.43,"No",4.35166666666667,"No",FALSE
"7610",2018-11-01,12.3,"No",5.38,"No",4.245,"No",FALSE
"7611",2018-11-02,12.45,"No",5.41,"No",4.18916666666667,"No",FALSE
"7612",2018-11-03,12.5,"No",NA,NA,4.1309375,"No",FALSE
"7613",2018-11-04,12.29,"No",5.47,"No",4.2225,"No",FALSE
"7614",2018-11-05,12.19,"No",5.53,"No",4.25583333333333,"No",FALSE
"7615",2018-11-06,12.03,"No",5.55,"No",4.27416666666667,"No",FALSE
"7616",2018-11-07,11.85,"No",5.61,"No",4.28604166666667,"No",FALSE
"7617",2018-11-08,11.67,"No",5.46,"No",4.1565625,"No",FALSE
"7618",2018-11-09,11.57,"No",5.35,"No",4.2071875,"No",FALSE
"7619",2018-11-10,11.31,"No",5.3,"No",4.35864583333333,"No",FALSE
"7620",2018-11-11,11.29,"No",5.3,"No",4.45114583333333,"No",FALSE
"7621",2018-11-12,11.26,"No",5.18,"No",4.27354166666667,"No",FALSE
"7622",2018-11-13,11.36,"No",5.08,"No",4.10791666666667,"No",FALSE
"7623",2018-11-14,11.48,"No",5.06,"No",4.01833333333333,"No",FALSE
"7624",2018-11-15,11.53,"No",5.08,"No",4.01395833333333,"No",FALSE
"7625",2018-11-16,11.64,"No",NA,NA,4.03604166666667,"No",FALSE
"7626",2018-11-17,11.77,"No",5.45,"No",4.109375,"No",FALSE
"7627",2018-11-18,11.8,"No",5.49,"No",4.1284375,"No",FALSE
"7628",2018-11-19,12.13,"No",NA,NA,4.12166666666667,"No",FALSE
"7629",2018-11-20,12.57,"No",NA,NA,4.29875,"No",FALSE
"7630",2018-11-21,12.82,"No",6.03,"No",4.50760416666667,"No",FALSE
"7631",2018-11-22,13.1,"No",6.32,"No",4.855,"No",FALSE
"7632",2018-11-23,13.53,"No",6.51,"No",4.90229166666667,"No",FALSE
"7633",2018-11-24,14.07,"No",6.71,"No",4.99479166666667,"No",FALSE
"7634",2018-11-25,14.34,"No",6.69,"No",4.864375,"No",FALSE
"7635",2018-11-26,14.48,"No",6.6,"No",4.73552083333333,"No",FALSE
"7636",2018-11-27,14.46,"No",6.62,"No",4.73645833333333,"No",FALSE
"7637",2018-11-28,14.24,"No",6.64,"No",4.88989583333333,"No",FALSE
"7638",2018-11-29,14.36,"No",7.32,"No",5.52729166666667,"No",FALSE
"7639",2018-11-30,15.47,"No",7.44,"No",5.46510416666667,"No",FALSE
"7640",2018-12-01,17.1,"No",7.67,"No",4.74947916666667,"No",FALSE
"7641",2018-12-02,17.62,"No",8.09,"No",4.65666666666667,"No",FALSE
"7642",2018-12-03,16.43,"No",7.55,"No",4.52135416666667,"No",FALSE
"7643",2018-12-04,15.5,"No",7.06,"No",4.376875,"No",FALSE
"7644",2018-12-05,14.86,"No",6.89,"No",4.54104166666667,"No",FALSE
"7645",2018-12-06,14.43,"No",6.81,"No",4.7440625,"No",FALSE
"7646",2018-12-07,14.22,"No",6.69,"No",4.80979166666667,"No",FALSE
"7647",2018-12-08,13.97,"No",6.47,"No",4.62479166666667,"No",FALSE
"7648",2018-12-09,13.55,"No",6.23,"No",4.49385416666667,"No",FALSE
"7649",2018-12-10,13.38,"No",6.15,"No",4.48083333333333,"No",FALSE
"7650",2018-12-11,13.41,"No",6.18,"No",4.5534375,"No",FALSE
"7651",2018-12-12,13.19,"No",5.94,"No",4.36739583333333,"No",FALSE
"7652",2018-12-13,12.92,"No",5.64,"No",4.146875,"No",FALSE
"7653",2018-12-14,12.83,"No",5.69,"No",4.13083333333333,"No",FALSE
"7654",2018-12-15,12.83,"No",5.8,"No",4.44989583333333,"No",FALSE
"7655",2018-12-16,12.87,"No",5.99,"No",4.43989583333333,"No",FALSE
"7656",2018-12-17,13.52,"No",6.67,"No",4.83135416666667,"No",FALSE
"7657",2018-12-18,17.01,"No",7.21,"No",4.59041666666667,"No",FALSE
"7658",2018-12-19,20.56,"No",9.09,"No",4.54645833333333,"No",FALSE
"7659",2018-12-20,18.81,"No",9.04,"No",4.81885416666667,"No",FALSE
"7660",2018-12-21,16.92,"No",8.21,"No",4.8828125,"No",FALSE
"7661",2018-12-22,16.06,"No",7.72,"No",4.89708333333333,"No",FALSE
"7662",2018-12-23,16,"No",7.49,"No",4.86822916666667,"No",FALSE
"7663",2018-12-24,15.9,"No",7.55,"No",4.845625,"No",FALSE
"7664",2018-12-25,15.63,"No",7.58,"No",5.21614583333333,"No",FALSE
"7665",2018-12-26,17.56,"No",7.66,"No",4.82427083333333,"No",FALSE
"7666",2018-12-27,19.38,"No",8.55,"No",4.50041666666667,"No",FALSE
"7667",2018-12-28,17.88,"No",8.18,"No",4.135,"No",FALSE
"7668",2018-12-29,16.51,"No",7.45,"No",4.069375,"No",FALSE
"7669",2018-12-30,15.61,"No",6.93,"No",4.0046875,"No",FALSE
"7670",2018-12-31,14.98,"No",6.5,"No",3.94270833333333,"No",FALSE
"7671",2019-01-01,14.5,"No",6.21,"No",3.69489583333333,"No",FALSE
"7672",2019-01-02,14.33,"No",6.35,"No",4.15645833333333,"No",FALSE
"7673",2019-01-03,14.17,"No",6.34,"No",4.254375,"No",FALSE
"7674",2019-01-04,14.06,"No",6.46,"No",4.42854166666667,"No",FALSE
"7675",2019-01-05,14.07,"No",6.87,"No",4.86697916666667,"No",FALSE
"7676",2019-01-06,14.36,"No",7.26,"No",5.43947916666667,"No",FALSE
"7677",2019-01-07,16.08,"No",7.96,"No",5.79552083333333,"No",FALSE
"7678",2019-01-08,20.89,"No",9.72,"No",5.62010416666667,"No",FALSE
"7679",2019-01-09,22.16,"No",11.1,"No",6.09385416666667,"No",FALSE
"7680",2019-01-10,23.29,"No",11.26,"No",6.42145833333333,"No",FALSE
"7681",2019-01-11,25.28,"No",12.45,"No",6.32083333333333,"No",FALSE
"7682",2019-01-12,24.28,"No",12.45,"No",6.685,"No",FALSE
"7683",2019-01-13,22.35,"No",11.46,"No",6.71208333333333,"No",FALSE
"7684",2019-01-14,20.69,"No",10.46,"No",6.37697916666667,"No",FALSE
"7685",2019-01-15,19.54,"No",9.89,"No",5.85989583333333,"No",FALSE
"7686",2019-01-16,19.21,"No",10.12,"No",5.91604166666667,"No",FALSE
"7687",2019-01-17,23.1,"No",12.74,"No",7.669375,"No",FALSE
"7688",2019-01-18,28.86,"No",16.13,"No",9.74375,"No",FALSE
"7689",2019-01-19,30.81,"No",17.8,"Yes",10.119375,"No",TRUE
"7690",2019-01-20,31.98,"No",19.44,"Yes",10.4653125,"No",TRUE
"7691",2019-01-21,31.75,"No",19.78,"Yes",10.6222916666667,"No",TRUE
"7692",2019-01-22,31.45,"No",19.32,"Yes",10.6507291666667,"No",TRUE
"7693",2019-01-23,31.22,"No",19.08,"Yes",10.6240625,"No",TRUE
"7694",2019-01-24,29.82,"No",18.14,"Yes",10.5947916666667,"No",TRUE
"7695",2019-01-25,27.46,"No",16.21,"No",10.58375,"No",FALSE
"7696",2019-01-26,25.26,"No",14.07,"No",10.556875,"No",FALSE
"7697",2019-01-27,23.62,"No",12.61,"No",10.4713541666667,"No",FALSE
"7698",2019-01-28,22.32,"No",11.65,"No",10.3092708333333,"No",FALSE
"7699",2019-01-29,21.16,"No",10.87,"No",9.95989583333333,"No",FALSE
"7700",2019-01-30,20.13,"No",10.2,"No",9.43364583333333,"No",FALSE
"7701",2019-01-31,19.42,"No",9.68,"No",8.80677083333333,"No",FALSE
